address, current_balance , gross_tx_amount , in_amount , out_amount , fees , out_txn_count , in_tx_count , gross_txn_count 
GA4XZGCIKYGAH4CLFSGHK2L4LWTDGUX4LIGQQCTOS2T6SMFLPTRU7RBZ,1,15,8,7,0,2,2,4
GADUF6JIEJ4KIFCZF5DIOLNV7LDWIZAC2DRF2ACBG3ER5QGMAXR3SEMY,1,397,199,198,0,2,3,5
GAFJN6QLB7W2N37MJ4TAUVZFLYF4YUTYMFPQL4RA75LHDHWGPSKR7ZFU,1,199,100,99,0,1,1,2
GDRZDMOI6RFY4RWVMERFQSQU7MZPICZ3GDQNDYYIE65AXMTTQKAWWITV,1,199,100,99,0,1,1,2
GCYDGZLV3DDTDB53Z6INHAHXQPXGXZZFK63E36HPEFL2NMXCTY4L2UPH,1,183,92,91,0,64,64,128
GAMJAWYT7WJ5NN6TPE2GMHOGRT7KYH6UNL2B3LRZHFWELH3RDDX3KKCY,1,199,100,99,0,1,1,2
GDM7ZHZPYKR5T5563CNUHN56XTLQSQCD6SANREEAT4VEZCEOLWZJTIMG,1,1,1,0,0,8,10,18
GCCQUIQI6SKL3AWYM3ZUZIYJCE23NZHZRERESVL25TTXDOJFN43U4P3O,1,199,100,99,0,1,1,2
GABD6CKU2AIT4ESMHOT7ML6PU6LQW4EXV4Z662U2GXMWYME4Y6NI4WXO,1,1,1,0,0,0,1,1
GCNZUCZ4EH3LWUQX5WZLUAKNLXEAY6PAKUVK56PXW2234UKYLXMS63NK,1,8553,4277,4276,0,9,9,18
GAF6ZYZ6AVZDV6XNMGBJ7IQW4MWPQEK2SZ7UZZOFHDTVPIO4SHJIM3ZP,1,1,1,0,0,0,1,1
GDECUXGKLGGAAITUEAB5XUP7YLPGXEHRES4YEYLXG3BKR37FVF54JKBA,1,19,10,9,0,1,1,2
GAOKUHMX726OYYU45FCCZSR7RJVVH3XJ4FXOQQLSTQRO27745GWLLZTM,1,199,100,99,0,1,1,2
GCOXNI4AVTPKXWKPR4SYVDPL5UOVOGDXEC5M52VGRBFPGHA36YXGE6DT,1,199,100,99,0,1,1,2
GCOCGSWBGQIKJ7NXOD2BEOF4FIG7K4T76LOT7TFEXJC65CRVOXLZST75,1,247,124,123,0,2,2,4
GCDORITKLTTGPQXM7UC7SWVWEA66SCN6HZPVEO4CWAKJYL6WJCRQFS3B,1,199,100,99,0,2,2,4
GD6P3LPZDBWFKHAWUZS6C4PTEUDW2P2L2RS4LWF3NCBY5QMO6FDYE6SB,1,199,100,99,0,1,1,2
GCKZBUCER2ONCWZNRHMOH72DKSWVE4P7TPIYH5ODICVOMB3NL7GAMD2B,1,199,100,99,0,1,1,2
GASN54XSXHJ3SJYPRYV7SK6S65U7IVW7QGNFPOXM5A4BQAO7LUXVDUUY,1,2399,1200,1199,0,1,1,2
GAYTYQR2ZY3WDWLA5FX525MXLIRXA7ZAP3TWAKO544HQ42XPBDYUTQ6U,1,715,358,357,0,9,9,18
GA6FDASFZXFM4JX7EDPOVMG2DXJESYVUTBGGAOPTNOT7ALXQLDZRCUU6,1,165,83,82,0,3,4,7
GD5LI3O4ICNUFYFQDPUU72FKBKJCQPVGWFXTDDCZJKZIZPSAKEYDOCBC,1,1,1,0,0,1,1,2
GCRWLLWUSTWRRKH2QPHV2SDTMMBNXZUZFECCCKDFTTIYCVYHF2XEZRNK,1,199,100,99,0,1,1,2
GAL6BPQYP52IAEKQETY6WE5UJN4JZXQTT7DVT324XV26QAJQAMHLDQEF,1,199,100,99,0,1,1,2
GAA4TLOYUXGCTHQUFB3WS46R7NLV5FXT7XANH56BD2O6NCD44STHMUD6,1,199,100,99,0,1,1,2
GBQFM3YA5QOFGVCG3TJGCXUQGT7LZI7GSOGI2IX2XXOR2J3PPFXM6ZSW,1,3,2,1,0,1,1,2
GA4BX4LHCKHEZ63G2T34W6AV5J3RVP6ANPXQLZORDJ6HDCM5UYZ477CV,1,1,1,0,0,1,1,2
GDWE732HT57VMFRPY7VJKK3VJNS2IXEZZ6HTAQ5F2ZR7YCVK5AW6ABN3,1,25999,13000,12999,0,1,1,2
GBLUOGORR3OAV33FM2PBAOH7SFGBTUCZ3W2AI6VG5XYMPZVDPV26VWGN,1,1,1,0,0,2,3,5
GDOXQDXLGD4MIKB4VLRAUDYEHREFTSWSV3AHZHOJUMFTLQV4C456LL27,1,199,100,99,0,1,1,2
GB5QMBUUELEUDE2LW4RWWHFP4KAC3YC7CKVJXNEJOYKX7K53GZZVB33J,1,9,5,4,0,2,2,4
GBTED7CD7DHRN5NBEKOMLZVAQURL2WJJEJE5HMUTG6W273BIADO265X5,1,199,100,99,0,1,1,2
GA3HO73IM6TNIYWBEFTMPAFUMVOTZHEEWIEVTOZ6C7S6RV4GXPIY6AM6,1,1,1,0,0,0,1,1
GDFY2SUASIHBBYD4QF7WVNJYDQXIPBL3K7LKXQLCZNPSMWG27JSBLQXD,1,565,283,282,0,3,3,6
GAPGSALLUHUACZLR3XYFLKZPZY3ZBIYHFKINAVYSDPCJMCVV5HOAJB3W,1,399,200,199,0,1,1,2
GA5WBTLB3X6L7YVTZJ6MZ6HWIT3ERR3YVLXEWHPFTGXGMYU32QZPH4ZU,1,1999,1000,999,0,1,1,2
GCWXFE6NJ7HBRGG255YP3ZSYXOTRPTH33645CODSKHLWMNOHZD2KWYCM,1,599,300,299,0,1,1,2
GDAXFPDM4MCW2R24SNQY3GHDMN5Z6YGNPLAABAA6VH7YYE4XSZ4QIQH2,1,199,100,99,0,1,1,2
GBT5WKBSYEUAET3FG57GKMB5RWE47ZN3AJJMTSF2E53D5HXBZU66T2FV,1,199,100,99,0,1,1,2
GAKYUNFFIWNZROU2QHE22GLR4P3F3V5UNPLGOODK4PDGYWGCMAW3FABJ,1,199,100,99,0,1,1,2
GBSR2RIMHGMXIUJLNNO7NANQG7YAY7VILG3H4QA2ZULX2N2NA6GK43F2,1,1,1,0,0,1,1,2
GDEK5R2VEAU6TGFGJ5NFZPOU5RKAUDURTCXB7MGGU56ET6VKLTPZJ7A2,1,1,1,0,0,2,3,5
GDVBY6OVVDUBRFMDZ7IKQJFVOPDBF42SBBLKQSF2LNR7P7QMF7RXQ4D6,1,199,100,99,0,1,1,2
GDI4X5VWHTH2XEIEUHDZ7XFGR45KTXQQ4JQ62RSJECQCVKZCAB3TUJ6M,1,1,1,0,0,1,1,2
GC2ZQ4GOGTDYQWSJ46BOD53QWUTBOSYBQSHN7AYZKSH7UMYZ34PFXNH2,1,1,1,0,0,0,1,1
GBZBGGXUYANXSLL3M222UWLXSCRZ33PKM57Q3W2WTSFUVIFH6I5EACMW,1,1,1,0,0,1,1,2
GBIBFDI3QNW576C6RY2GC55G6SLNQ35WXTTOCBJTMIK2K2WDSVWHZY6T,1,1,1,0,0,1,1,2
GDADG2DSUAJ56EMTX4R7TBKBUEDSBTTPGMST542W3Q632UEAGQSSAERW,1,1,1,0,0,1,1,2
GCWD7QVAD3EBMBKGF7HGJS4TDD3YIJHQCTIFB5PELY27LUDAW63XKCEZ,1,239,120,119,0,3,3,6
GBLVVCYQODDY477CM4WXKIMBNWSNG7GDNXOASJBQQKO6OJI4F3T525GG,1,197,99,98,0,1,1,2
GBKSZETJRHDF2ATYBTVH3CUKVAI2N3VAQYGV4ZIE5EIAEZL3HPQ4X2IV,1,199,100,99,0,1,1,2
GBUWBVKDZ2OGDVWIEPGX6GC774JNKLVWGORZPLHMQXBDXVEGIB3TUW4K,1,99,50,49,0,1,1,2
GAJYDFIUOWWEYXKFLAF62XBT2KPBKVIHXINXNEJ3P2RFVLUDVP7YVEH6,1,399,200,199,0,1,1,2
GD4RGK4ZJ2HT3QNDHPRBDZFEA4WKPBSFLDTKOXMAHWFO2H3NPHN5EQWT,1,1,1,0,0,1,1,2
GCTL4MWO6I7EYLB4QV3ZEKOLP5NY26B2QAIGHQQVY2CORNFO5DJRMDQS,1,599,300,299,0,1,1,2
GCSCTFJMXGLH2K3EUBDR6RSPDKZKCRY3MUTBRPJUJX4P2NG4A7Q7WL4R,1,399,200,199,0,1,1,2
GCHY467LAAG7AIIKK5J3FLKDFS3VWCZBCJHNNFSRWJVRQDDD52VOJMFD,1,199,100,99,0,1,1,2
GBOP63EMXDH7Q2EQZC6C4ZAEOWETYOXLJE5RYO5STOAZZJ7MUVQUBI55,1,199,100,99,0,1,1,2
GC33PX2XTBXQAUHRVXNJB5QEQEWKZ66437N22XCUQFWEYFMXVJR2T26U,1,35,18,17,0,2,2,4
GARX4ABML76IGZOC5Y3C4A2PL3J73EXX6LF2MXKFDLVL7HMO4K2RH4R6,1,165,83,82,0,2,2,4
GCAEW5CETOI323GXBKE7EIYKHVHMVHCEJGWOMA4P2MINIDC6OZNLW7YL,1,3581,1791,1790,0,2,2,4
GBYS7C6ZJHZFJEG2S5J7BVCIH34SYSI7JTUVSVGNLOLHOO6E3T3W22JF,1,1,1,0,0,1,1,2
GA24LMJDEIIRLQPF7XS7ZYXRQCLOZRDSGUQ4DYMUPSNDTNUYTWTRFJPM,1,1,1,0,0,2,2,4
GCSDXNT3K3AFNPXLPPY7O5FY5P7Y3ERZFMTJPPY3MRIPI72KVLYV5JK6,1,1,1,0,0,1,1,2
GBCXGIDHAMPF3YZPMSKBXIWMB2C342OH4SJRBKGJPCQ5OQU4JAKUXGQL,1,1,1,0,0,0,2,2
GABMLDQUNXVIQ7GBQJCQYQGJM5KCOTILB7Q5M674XV7CS5OZLAP3S3IK,1,199,100,99,0,1,1,2
GBKHDAKMNTDZQYJLQNUCKI2OFHRRSJMYEZPA2UUX7FNWFNM2QQYCANJY,1,399,200,199,0,1,1,2
GCA7SPFTJ6T24FDEQB662R6FJLMCKLPN7ZAUPAEEE3IUUH5DUCX4HW2Y,1,1,1,0,0,1,1,2
GAOUEBHSJNAMLNM5RF75JCCNNL7FP3EFJOINXHLULCLL6BVRSECBXA3Q,0.99,3,2,1,0.01,2,4,6
GDKECAVSHRKUKP2X6VGZ7ULI7MSKFTOBJRXUQMN67WOVHOEFHCOWYVMM,0.99,5,3,2,0.01,1,1,2
GBYWQ36FECCLS56HNC72SMYID5NDSVLAS24Q5CXFJ5FQBA3GISBRRDK6,0.99,3,2,1,0.01,2,2,4
GC5NTO3P755S4GFO257K3W6GSKRAO2QC33APXM6HQIB4J2GNU2PGYMSM,0.99,5,3,2,0.01,1,1,2
GDDCWT3L4RKWLPLO5YBRALYHIEWCDCDXIGUCGBRPUWZQNXL6MUFMQMOT,0.99,5,3,2,0.01,1,1,2
GBHR3PVDJDIFEYAGB47KCLFCEUC4CKWNZQWY6F7FGTURTKOP2P62JXDU,0.99,3,2,1,0.01,2,2,4
GCXLXOHH7ZUYKEFLBBVFCZ57G7AQBEERRW7U5WEYA36ISHPW3KM2VBEQ,0.99,1,1,0,0.01,3,2,5
GD7LECWEIH3WLLWQLY5R5XMVJRSWYVMBI75DJ2FEG6HIJWD6NECOL5W7,0.99,3,2,1,0.01,1,1,2
GAZVMVXC5GEZJI5DJOGA433UP2RYBC6O2SNLCRCWF5N7KWUFVZOMHD2N,0.99,3,2,1,0.01,2,2,4
GBTBUCDLE77WESHLULJMCVHGVTI6KMDHHMV7H2OTJBYTQ6VFOLDIRZIK,0.99,5,3,2,0.01,1,1,2
GB233WOA3VG6DKGFIIIX23EY23SX7HD2TTY5TPAWNPSDFE24PVSBLCHO,0.99,3,2,1,0.01,2,2,4
GBTR5VVFS2HYPFYLJMCTQNH75EEWACLX2FSJUNLBAEY2P5AHRFHV4U5X,0.99,5,3,2,0.01,3,1,4
GBMSLQVGKAVUUY3D6WBOW5V752TLO67A66HJ5M6ZV5NXIWAO3XG4BFW3,0.99,5,3,2,0.01,3,2,5
GALNU7QYXOMRXX7FFXOOOONDJ2WUVIFXTMNOLPXG7YHM4D2ET3UALK3A,0.98,9,5,4,0.02,1,1,2
GD3L4TJQD5JGVMJI7IDE4WM4PXSOSJWA4COEVZNEC65ATKIVZDUOXMOZ,0.98,7,4,3,0.02,1,1,2
GC2FIYWHBZNK3HT4GPIC5G6SCC23T367T3UZL3OUYIHERSHHVEMQGLKT,0.98,7,4,3,0.02,1,1,2
GATWEPAGFHLBMLMYW2GYXCP5AVNVZNPN6C7AVPUH2QL4OFUO5L254CVI,0.97,11,6,5,0.03,1,1,2
GCNOYTEDQUCWIJQZB4777NXGRAYJPJHLUPIBWL2HIIZEZV35TSVQAUW7,0.96,19,10,9,0.04,1,1,2
GBPZL3Q263VH4KHWTHV7D76L34MCQE2GXTIKJTDQA2GPV7L3CEHNUFOP,0.95,23,12,11,0.05,1,2,3
GAFZGQDM7GQ6K5DP6KLJJ6WMSNG3XYDMT7QEVH7RCWVVWR3OHZJCJMOM,0.94,3591,1800,1791,8.06,2,2,4
GCWGGFFLZ73IC4IHWSSBVWZPLHPKFUKWJAYQJDDUQ4L53LZQXJ7UVL53,0.94,3591,1800,1791,8.06,2,2,4
GDXP4CT3MPLONJJBD4C62HOOHO2P6LYOBFFOCQFDYW7EKFO5CCTIYMCE,0.93,29,15,14,0.07,1,1,2
GCR6NPT77OAOJ3CWBRDVD2PITPSUAAB2L6XMIZYBHFES6NOPANOYTCAA,0.93,29,15,14,0.07,1,1,2
GCIQ7VTDGNMACKILRLRSR5AUPJROAJKKRIV4N2WQOZ5ABO6CAPEPV6ZZ,0.93,27,14,13,0.07,2,2,4
GCEY3F3AW2LKHQ3IHGURELRYGNMDLKYNR33FAAQ4YI6C7QFCT3GBNOM4,0.93,27,14,13,0.07,3,3,6
GA5WRTPZG6IFBVBKASWTIBAKJNXUQZEUUHW2C6AUDLYDYINAYMTLSIUL,0.93,27,14,13,0.07,2,2,4
GABXYMYZXWUQ3GRJH7NHWJYN32KVQM2T6LD2CY3I3ZV66YFAIQ76BTKD,0.92,33,17,16,0.08,4,4,8
GCQYJV7X3X4BVZVUH4MVL62CKHKQ6F4XTAOIDSDFWZAH556JYTDLOYQY,0.91,39,20,19,0.09,1,2,3
GCBFX5AASKWK66FMGAL6SE4VJUDE4W4WGB74VBPINACYCOV6E7DVIYSE,0.91,35,18,17,0.09,4,4,8
GDB4JBATJB4RZJLENJCNZOOUNNIPQOEVPS3NEFSF5NDSYCGZ4J5IPZSS,0.89,43,22,21,0.11,5,5,10
GDL4P7PKPHCB2QFUIPNJKJUAHWFEKPKLZMKBH3NCJ6XOOL2LXPGS4VHV,0.89,45,23,22,0.11,3,3,6
GDFY3O4645A4NBZHIUC7L34PIMBRUFLNR5524AWJNYTFMDDORVJJBYKB,0.84,8979,4500,4479,20.16,2,1,3
GCMVW4RFC5RRDONCU5NR5KC3MCTP547B7GNDMZWD4AFD4PNFZSWH2WNR,0.83,3192,1600,1592,7.17,2,2,4
GDTOGWUM3YDRBE3CNAYTTQYJUUIED2HUY36SRQWURDRWJSI436QMBZOZ,0.83,3192,1600,1592,7.17,4,4,8
GBUJ7PZGLPGW4YA6FFEZ2CIBMMBWEOUTQ3WBEJYQ7TJZ4E22TJWHN4ZE,0.83,3192,1600,1592,7.17,4,3,7
GANHMBLQ4W6JA4R3KBZBITSUEVCZ3SS4MJ5D3A7HYJMN5PEWMO6JGR74,0.81,85,43,42,0.19,2,1,3
GBCQ3A6AKZFUTJBP3L5WYFESLKZVP76LD53QB2UPW5Y4CNLJF75JFLNV,0.76,997,500,497,2.24,3,1,4
GD2VM2TNRPQPZ7KR7ARY62XHFTPW57XNVNF3LIULTVYG3YM2RPNDP5QB,0.76,997,500,497,2.24,5,4,9
GBL7HPYUPRSMP4M5CDJGLDF6XZXNYVPLY3I35VQ2T3U624LKGEVDSYCP,0.75,997,500,497,2.25,1,2,3
GD4CWQ5URQ4SQPW7N7RQ4XUPKPREWEGUULQ5HTLX4NUFLEJJ537L5MAL,0.73,2793,1400,1393,6.27,9,3,12
GDJTIQHWBDFIOIPD5DYP3Q5GILQV5T6NXIKY5HSGVRGSA7RCT72CUJDB,0.7,578,290,288,1.3,2,1,3
GD77BCO3HAWCBIPXDHBK6DH3JNIB4MYHV6K2BUZLOPRVBYY5TYSSMC63,0.7,574,288,286,1.3,4,4,8
GAPBKR3FC4ME33UBNDQ3UNFYBTS64I6Y6JSGRMYN5OQB4CLTKBEGE34P,0.66,598,300,298,1.34,2,1,3
GBB63IFX2WGL6JANTGC4LPFZ76R35KORFMQRYZC73F7DMXSLAKNSIXMR,0.66,598,300,298,1.34,4,3,7
GAJMKZX2XY2WR4FOBPW73EYOYL2J3NYHN7VDNQJBSJFHT7FBDFJHXUYD,0.66,151,76,75,0.34,5,2,7
GAFJHK43MXSPNUCD237RVUPBZOREBYP6JL76OY4IFZALNLZAWH5NB2IS,0.62,2394,1200,1194,5.38,1,1,2
GBQC5UCVIZD4ETT23IOTDRBLEQJNB6R54QWUZO3435ARB5763D6EYH7M,0.61,169,85,84,0.39,5,4,9
GCLVQEBKWATXBSLU5KDXWX2B7V4LO2DPURRIJXLJ4YLM573B23GJ7URC,0.59,4190,2100,2090,9.41,3,11,14
GDBBTQNCCBSBOIWXM7DGI7XIGJ3MUCHT3YZ3QQAPHDB6LO4JS52GBFLY,0.57,189,95,94,0.43,1,1,2
GC4REJXPKSJOJFZQAKZEIP7FURJGX66HSDPTWF4MDDBUH7SFX3ROXHPW,0.57,638,320,318,1.43,4,2,6
GDEMKY55P235XFHCSXO6MJIOVG7T4EII7JHCHTA3SZUCOXDO56UXDP7R,0.57,189,95,94,0.43,1,1,2
GCOAZ2XZETDQS3NOKIHAARWPVTXTBGF52SHGSR5J62PDIKUZYF7XKAN6,0.57,189,95,94,0.43,1,1,2
GCH2VFKCLP4QUQI2PTTEKIEHBXNFKRES34XA7PEKYXHGKZN6SJHAJYL3,0.56,195,98,97,0.44,2,1,3
GBGVHNZKXULJOT6LMQNGJTQQ6RPI5B37BGSSPDPK6GA23J3AKLMYIIA6,0.56,30930,15500,15430,69.44,17,20,37
GAU5I2UMCQXZ6GD6OOUBNLV5HZK3YL57MAPAFAQHIGT7UUJ2OAQ5HTG4,0.55,199,100,99,0.45,2,1,3
GBPWPFJDZIF4CLOT7TRNQRNYDWXBYUKE4KFIK3UOYH4KMVE5DLXSMI5P,0.55,199,100,99,0.45,1,1,2
GC5UDTOGY2PW3GBDS3XSPAUJRJOGVUUIOLCMRB6YI54MZEY75ALNTPRO,0.55,199,100,99,0.45,2,1,3
GASVQRG2RQJOK35KLGG32CXMDWTFZJNHGX62IDC3VQLEUJKVTYJQVQM7,0.55,199,100,99,0.45,1,1,2
GBRXWD6O66RUX4HLEYWJZ5R6BC6NKKKIGWNRIT5D7A5WICVTES5VB4FI,0.55,199,100,99,0.45,1,1,2
GDVKK34HYMFPT5KI3NCVL7OCATWA6OOIGK3W3AU4SQQF62QGHSOFXIAD,0.55,199,100,99,0.45,1,1,2
GAODEIPIWQ6BSEHW3CDFUPVTFAZEIX24K242VD6TJUEQBNGE2Z6CUWSF,0.55,199,100,99,0.45,5,1,6
GCB5LENU734PCE3SBRDZQJRFMP7HIXZFRQQNEHJGB3N45JCR2XE2XH5H,0.55,199,100,99,0.45,1,1,2
GA7PYM2ZF3NEPOSDT424IDTWETJQSN3QAXLBLM34ILZCPJH3AQN5GVKS,0.55,199,100,99,0.45,1,1,2
GC2HYBXMLXQENLVENB2POV3DZPO3QYWQ6QT4CSUH3R22N224BWUVRBAG,0.55,199,100,99,0.45,2,1,3
GBGPMLLJ4IEQRBSRP6WATJZW7TJJPAW3GKMI6FOTRZYKVWJGWDSJ76K4,0.55,199,100,99,0.45,1,1,2
GBG2QITA5CIUXXZ2NRVX3BU3JVKQVUTV55YE44MTBASQUDTGOEHW626C,0.55,199,100,99,0.45,6,1,7
GDMHKJLOKEJPEFARSAXT2MLMCWBPF2MQYGOJF3BGXX7PCW4XGHPAUTLG,0.55,199,100,99,0.45,1,1,2
GC26UZB4NOOSNUQE35QYJBW6MBE2Z2DXJWWH4MNLXNNRK3N33OIT2DMS,0.55,199,100,99,0.45,2,1,3
GDSGFCEHZXHT4H3N7M7CHEIWU4NQJEYZCBHP63OKINTPK46VHYEXN5DQ,0.55,199,100,99,0.45,1,1,2
GCH7HEXC5VHTZRS4TB65PGX7DBMMC6TWIQKLAQ2TWRFP2LXKSO2M72UO,0.55,199,100,99,0.45,1,1,2
GAOC45H7JIMPIQCAE32LQKRMGIJAKW5CCPMCJEE2BWVDNXV4EUXQZZNU,0.55,199,100,99,0.45,1,1,2
GDX2DJQJKIXGA45MIZJVJQCWSO3UDR62DPFHPRDCKPMYVTMMLEJ3Q7LE,0.55,199,100,99,0.45,2,1,3
GCYNGYGOGB7B6357BAAOBR76ZA2IBTV2EYL44SWKGIUEMXNWUCDYZCJP,0.55,199,100,99,0.45,1,1,2
GBTF5QSP7PNQR75C3BPIVWDMMECM6SDUQ7IWHM4E7ETZ4P4KUQH3YHRM,0.55,199,100,99,0.45,2,1,3
GCQNHFZBBL2H5J5PA35PCTVYSMSRTAOTHBTVSHDAEENWMSDXBYOWACF7,0.55,199,100,99,0.45,3,1,4
GBCUEOMZ7HAXKWMKPFCFS5QBGX456HTTZ4IYDIBGKY5S3QHLBCBDHBVB,0.55,199,100,99,0.45,1,1,2
GCR2YLZADJ3E4WW7Q4IMMF52QOUMMSS4HA3EQHPGHEIYKEFBXBAD2NGG,0.55,199,100,99,0.45,1,1,2
GARJTC3COWQVBZPLFSNLUCKREBMBJF5YVXPSYLKX5NFCG5FSDQCLM6IU,0.55,199,100,99,0.45,1,1,2
GDBDY5FHKYH3AVBCP3DRBGU75MJF5BHECKCKSFJSJVVN5UKFIOVZQBC7,0.55,199,100,99,0.45,1,1,2
GACZDFGKST6MZUCFW7IMLT63M54YDOFVBEWSGEHOGZQCVJYMBOZ7OARX,0.55,199,100,99,0.45,1,1,2
GDHE2JROMZE2W2VW5ROXOFPWASQE4DPOZQGVTJN2XLYJZFZI7EM63NZ5,0.54,203,102,101,0.46,4,2,6
GC5NEMJ6HMEQICVKUKRY3WF7IOLT63BCTRFN44QU57MKPQ5X2IDIMPDL,0.53,132504,66401,66103,297.47,58,55,113
GBYWDJHWXSBMXIICZGTS3D6NNZJYOKJ5ZR5HYKXWBCYCN3BEUNUWAZO7,0.53,209,105,104,0.47,5,5,10
GDFLHYY7PLBQB7L6NBUJBK5D33UEX4UOLFHBV6WVPTL5O4PLZKFETZ2Q,0.52,1995,1000,995,4.48,4,6,10
GDZ7Z5K55AJJ3YJPTRN2SZY7N6KKEXIU5MMKUTRMCEB6PSO7FBDV44HS,0.42,1596,800,796,3.58,4,4,8
GD3GKWZYYDC5GQJPAVNGNP7YTV4M5R33L7OFGJCX4U5VYM5ACPEPOEUQ,0.38,3392,1700,1692,7.62,1,1,2
GC4WIWAAIKL5HN4IEGBBWRCHRNJXBWIWGO6QQMETWWYW3TQIO5RSKCVY,0.37,279,140,139,0.63,6,3,9
GBOPMI5CWSYTANTMGTFUHQIRHQMBZJRZX2QVL4MR7HOQ7DTJSHMTSLH3,0.31,1197,600,597,2.69,5,2,7
GC4LL3HSRFWVPFV2ABASPOKEAS6RXBR3IYAO55VV2FTATBWOQMDT5PB6,0.26,3001,1504,1497,6.74,4,6,10
GAYJKI3JANDKD735USDWXHNUYRTJQFV6BTWFVGZXLOACTMQ2RM3JGVJV,0.23,343,172,171,0.77,5,3,8
GCFJXDLPNV6XMPKEDQDPWXYWNTOUQAGTCQNPAAL6TEAN34QS6OA76MOW,0.22,794,398,396,1.78,1,1,2
GCJUKDKRZ6ZHJ3HYWZIAIUDWHW2GAPRYSRWDWOG5MIIGR3LY545VOJCB,0.22,349,175,174,0.78,2,1,3
GBRYY3BQU4WISKRQSM7A4VHBGPUDPIC5R7O2MOYZJ5BNQLGTHN6ABFHK,0.21,798,400,398,1.79,1,1,2
GAQJIPG6HH46SNFMNK6BVVH6MW6IMDWU5MSTEPXI4RWVGBTZ526WWKAM,0.21,1241,622,619,2.79,3,2,5
GCEUPXSBRCDLOYKQBMGSTEPDOKW3CCRAKXAVGGPB52I2WHT5IUAI4GLD,0.21,798,400,398,1.79,1,2,3
GAWIITDKFVBWDVCEXRZP4AVM2LR5FKTIYU4GSJ2GTAFGW7QHS5DKKYB7,0.18,2594,1300,1294,5.82,5,4,9
GBBYSYRMGKZ2LJVFS7ETM2AYN2YMJ2OJWUXG4ZBF3JBNEW4QXJDII3P6,0.17,810,406,404,1.83,1,2,3
GBT3ZQUHCJJCHUWHLBCCOV3EE7XXPGVILWISV27CV7WKIARH4VIHRVTO,0.17,814,408,406,1.83,2,3,5
GCJGZOKBJG4Z2XMA7DCAIU7PWKHTCU7ENKEDS4NUR2CSPW3F3ICG2KXN,0.11,397,199,198,0.89,1,1,2
GCUGIBRY7PQ4E5RNX57OSUZVYPXU43XY3F4Q2BB4LDLHHPR2Z3UIYYYD,0.1,399,200,199,0.9,1,1,2
GCZFHWNAMBGFKOOW43XZMDQP5VPM5QGARUQGP5FHWZBTMOOOJYOHNDXA,0.1,399,200,199,0.9,3,3,6
GCBAN4BVNQLP7S3OSAETVWRYPX7KGQTMQAPZGXTQCBZ5KBOKVLE3KHUE,0.1,399,200,199,0.9,1,2,3
GB6TZKTYLCIV2Z6ND56AFEHN4YNJDNEMGNWNMY4ASIUEOIETJ26HY4WR,0.1,399,200,199,0.9,3,2,5
GB4LHS2IW4GYCY24QUODSYZUPTXZ5TY6OYM2GZDLW6WBSCSMJQXLJLKM,0.1,399,200,199,0.9,1,1,2
GBPM7PJJT7Z54MMVRLVVDWXQJKG6NEAVHPOXNGGKPREGRH7BXHNN7LLS,0.1,399,200,199,0.9,1,2,3
GACVTUSFG2VKQKKW4FIEZQ3PKWRQNXY2XMHCHDB2F6ZPQNHNEYBQI4OS,0.1,399,200,199,0.9,2,1,3
GA2W53676CL6EKQXHOCFE6KCHYAN47MHDSIVSI4V6EYXYF4DW67YNIIH,0.1,399,200,199,0.9,2,2,4
GBIYLMYO7BPKY55XOVBPNJ5UV5WGTHSL7N2WZDBM4QQMHKULS77MGX5Y,0.1,399,200,199,0.9,2,2,4
GCUQLHZRTAWRSRLLCU24X2D7I6OVNDCH4K42RUYQ6DLPTJNN3FJE6VSM,0.1,399,200,199,0.9,1,1,2
GAJ4RAXZX6YTM36R6UW3BPUF4KH4C4PHMKNZY55VZ62UBFSIPLOYVJ7R,0.1,399,200,199,0.9,1,1,2
GCX5UCNOH7ISBT4VATOHO5GGEHADG5T5VN4PQNBQ7HJHRHJL64Z4S6MZ,0.1,399,200,199,0.9,10,2,12
GBLPA34IZQYEDSVV2ZOKEUTDXKM2XQMLLJOZL5LKRU77QBR2I4WLPMKB,0.1,399,200,199,0.9,1,2,3
GDA6DAKQNUFNVCHYIJP3GTG3TGZ4IKQFCY7RT3YTGVWN3PNT2IMUA53A,0.1,399,200,199,0.9,2,2,4
GAM5HCGHCPBTLNVPOMBFC22CLKCAV65X4H7DHCHQSEUVETUCU5WLEOFP,0.1,399,200,199,0.9,1,1,2
GAHKHPK7446CD24WE2IQAW53TYXQ63Y3JWB3DSIDQAD5U455JRJVDO7Y,0.04,3991,2000,1991,8.96,1,2,3
GDHISMKWIZJETXIVYWJVGZ43SWZFTOP7IJPFNIESIGNF3RAW4Y2DXMXO,0.04,3991,2000,1991,8.96,2,5,7
GAWLW4EZ3PON3HKTGHXX7CVWFNVY7FWOH52PWCV7MELHDFZJITY52BGJ,0,0,0,0,0,1,1,2
GCXDACDK2UHKOIZCKX6ECDGCXNWPTSMCQT2R55SXSQEYSZ23LKJKIDBV,0,0,0,0,0,2,13,15
GAOQTQXYLKNECDE5BA4BQDGYFCKCMQ6A3M3I4OUTM6C2WVLJ6EBHXNH5,0,362,181,181,0,9,10,19
GDSAMSEZL6HX2VGPUWWNOCAG5TY272U6SYNAH3P5R3QPKBTJ3UIBR5E7,0,2,1,1,0,1,1,2
