address, current_balance , gross_tx_amount , in_amount , out_amount , fees , out_txn_count , in_tx_count , gross_txn_count 
GA3YP4VSXVBTKJFXU3CIBHNMCGDNDSUC7LAHUGM35FAH7XDY2C7X25SF, 0.00 , 487.42 , 243.71 , 243.71 , 0.00 , 3 , 3 , 6 
GBOZTT2I5YZBZTTQBT52LRPDVMGJWF7SYZEEI6ADET6GBMQPRO6USYC5, 0.00 , 482.17 , 241.08 , 241.08 , 0.00 , 3 , 3 , 6 
GBFOC2UYBYZIYT32MZ4FZF3O44RRVR7LWYFAKLNNHO7YEVM3VJD2RKJB, 0.00 , 400.21 , 200.11 , 200.10 , 0.00 , 3 , 3 , 6 
GBAINKL2WGGS7GRLJJ2TR4PM2BLU625LPJGXERBW3EGGITR42QZWTDSD, 0.00 , 294.00 , 147.00 , 147.00 , 0.00 , 3 , 3 , 6 
GBAJR2TYXIDJFSNMGT64JI5HS3LGGAK4YBQHPCSJETZGV35A45RX7RQU, 0.00 , 398.17 , 199.08 , 199.08 , 0.00 , 3 , 3 , 6 
GALPMJWGL3VFO3WJ6LZ77OEDDJQ2PTE334EHAULHHIQC43BJH54SE6FD, 0.00 ," 2,857.89 "," 1,432.15 "," 1,425.74 ", 6.42 , 4 , 6 , 10 
GBGVZXGZDWQC6UO7IRSLLDASFC6I6J3M7EOPOWUU2MJ3ZSJ2J7BAHDNF, 0.00 ," 1,616.94 ", 808.47 , 808.47 , 0.00 , 11 , 11 , 22 
GALIBSNFCB4JOVZLX3R566GONHJMEKVSTSJBPFME5LP4LVBGKW6E7RWK, 0.00 , 649.18 , 324.59 , 324.59 , 0.00 , 5 , 6 , 11 
GDR5P5ZQKGAD36JFVW4D4ZD7RCJXV5SOU2SMQMNS4X67JF3PLQWMFZSJ, 0.00 ," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 5 , 5 , 10 
GCXU7N323U3P5CYZCEAMFDFRBFJD34YV73S6JH5GPLX5PPRAP2LOWOMO, 0.00 ," 1,362.00 ", 681.00 , 681.00 , 0.00 , 5 , 5 , 10 
GA5CXIYCCTFEE5WFC7RGFEM564B7NUJXKFYTBUDAAG3RANZC7JB2SJCS, 0.00 , 378.52 , 189.26 , 189.26 , 0.00 , 5 , 5 , 10 
GAPKI3LK3KRPAOSAOXMDCCLB6D26B2GZXXKMPA3SB7LXMDFFKZZHGCEP, 0.00 ," 1,222.00 ", 611.00 , 611.00 , 0.00 , 5 , 5 , 10 
GCXCSZM6H52I7PFV3AAXU72GKYMH5QOKCC5V77XI7ZFZX7OW3RZCDFNG, 0.00 ," 1,592.83 ", 796.41 , 796.41 , 0.00 , 5 , 6 , 11 
GBQZUX5DXF3SJBHKYCBVRPZBDTAUF7L2W75QNB7OAPTXI4ZQINIWGJIL, 0.00 , 399.19 , 199.60 , 199.60 , 0.00 , 5 , 6 , 11 
GCTF4OSR3CWQL26UT32VTM4EQEIZEGLEFEJKACWNYFUHAPHQ5RX6PBFD, 0.00 ," 1,240.00 ", 620.00 , 620.00 , 0.00 , 5 , 5 , 10 
GCAHEK36PHL2M7V22UL3VT7KFVI4U5JKMPMXMG3C6QF7CCN7C425DHNI, 0.00 ," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 5 , 5 , 10 
GA5PNR2AINKWZWBYCJW6GZMA6XQJA67M5TQEVMD3K2L7DIUOZOWSC4D7, 0.00 ," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 5 , 5 , 10 
GDDXE44SNHMLPTUJPMJ57WMB4WHKWHRGTVLZVMH66OUZ5OV4INKQKAAQ, 0.00 ," 1,991.00 ", 995.50 , 995.50 , 0.00 , 5 , 5 , 10 
GDSGEXK6DQCXQYGOHETPZ3FG5RNN7JJUJGNO5MZCW34H6Q437PTBVPLJ, 0.00 ," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 5 , 5 , 10 
GCPK3VRTUAHZDIRMHFPDD74TGAYLTYNP2SPRYDXMFVB3EPWWDFKSOZYE, 0.00 ," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 5 , 5 , 10 
GBNHFSNSTOLNM3VIJNCRSTGTNWNIFQBDTLHHHEHWV4QSV5FKBLSIL25H, 0.00 ," 1,602.00 ", 801.00 , 801.00 , 0.00 , 5 , 5 , 10 
GBZATZKH4KNVEQ36FVBH5XWWNHUFSCVRFVSC3JCQW7P5Z2UE6IIMZAES, 0.00 ," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 5 , 5 , 10 
GB7SMHAN3YJ3AAFUHFUSBGRKZUPRAEXF24CK7VIRZANU76SVUNS3TDSD, 0.00 ," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 5 , 5 , 10 
GCXZRPTR24VZZKFEM2EZ6RBTGBS7HLGUSDTVE36KRGWU6SA4RPB6WOWW, 0.00 ," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 5 , 5 , 10 
GDX76O3MWY6RGLEYZZV56VJXA5EK4KIXQTO2O2PAKQ4MJBJ3HW474IT5, 0.00 ," 1,991.00 ", 995.50 , 995.50 , 0.00 , 5 , 5 , 10 
GCATCZFUJYEFA5SI3PF7DX6MYKYNZ24NOBY75TL7RDIB6Z4ITUZECXTM, 0.00 ," 1,996.38 ", 998.19 , 998.19 , 0.00 , 5 , 5 , 10 
GBXC26IFUO3UN4PGFCOXSTZYFV7X5P7MVCWJ3QEVP2G2OWI6ESI2GYX5, 0.00 ," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 5 , 5 , 10 
GCHBBGLW4MKMT47HYEZUKRAX5C6G7NMDBCNUCHCLBLVLYAT34OEL7LHL, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GB4BVWWFNTL2T2R5GV2F63TKJPHYCV2VGZN5GIRI7OHGZSVLEGX6YJ5N, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GD552TEJ4KNEVDRX3V7PTOIUYGNGGNLYEWWWJ7OGNVMWU36STP2TJXTU, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GACFNWD5DLIKZ6D4EAQOIJLVWYUHXAP443QGBZ4X57JLP3RC524R7YX2, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GAK2C55LTMQODCVBH7WC4VJFGFKBXCWJN7A26KCPLOYALYSFVSWGEIDQ, 0.00 , 555.36 , 277.68 , 277.68 , 0.00 , 2 , 2 , 4 
GD6WGEO4T376KTOQRC5OZWW2N4KVSS3SZOI3SEDYCKSAGFJC4D2F76RV, 0.00 , 402.00 , 201.00 , 201.00 , 0.00 , 2 , 2 , 4 
GA426DFXX56S3SSUVCDKIPTTNH3JO2HIRD7RHS7FRCO3BYPNY6AY6WTY, 0.00 , 420.00 , 210.00 , 210.00 , 0.00 , 2 , 2 , 4 
GCHLK4R2LUT4KWF2LFJDL35QTPL4IAAWKHTF3G6EEP6VRD2J3R6DGPLC, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GB25BED2ZZHRGQORUS5U5OMDY3IVCQFPPOZWKELKNZZXFWVBX7UONCZH, 0.00 , 398.16 , 199.08 , 199.08 , 0.00 , 2 , 2 , 4 
GCRSZYFD2OTHKRANDX5FR6YX36SBMAZBC2ARCIJIWGC7HZUTOJ7634KK, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GDUMII55CE6DAJ3TW7ZXTRG7LDH4LETG6KF67SFAOPGRLALJJTXW4NDJ, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GCBQMVYIR7LKREAUOKZV7WXH26UHHS4YYBDLFDND4B3MWOEIQN74MXTS, 0.00 , 353.24 , 176.62 , 176.62 , 0.00 , 2 , 3 , 5 
GD2H6P2ZZTTHAPBM3M53DQS67XMVHYX27HEXY5JI2Q5DLDHOKUYQD2HJ, 0.00 , 400.10 , 200.05 , 200.05 , 0.00 , 2 , 2 , 4 
GDCGZDKZSJQTM423UQB23NQUWGDUXQE7UAFHGNGU4T74S4EHJU37TM7D, 0.00 , 407.96 , 203.98 , 203.98 , 0.00 , 2 , 2 , 4 
GDAXFPDM4MCW2R24SNQY3GHDMN5Z6YGNPLAABAA6VH7YYE4XSZ4QIQH2, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GDLQPQRYAGP7N75IUWAG6CC4KMBVGZFM57R2PEVFSAP2IQQ77SUNLQRH, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GBKKVXBLPAB5HLLHSQAFUPEWM6OVTBWET5EKLDJB7VCWM3IFT5RBI3TV, 0.00 , 796.38 , 398.19 , 398.19 , 0.00 , 2 , 2 , 4 
GB2V4PL2CLX2D3CJ4GSOBN7A3Q2FTYQ5NYTRYJHK5TFTPVL6GENMNLD3, 0.00 , 426.25 , 213.12 , 213.12 , 0.00 , 2 , 2 , 4 
GARD5XRMX4H6USWUGGIRBQHHTP35MUTGRXO3RIG4LSBUBKZNOVK3YREV, 0.00 , 416.74 , 208.37 , 208.37 , 0.00 , 2 , 2 , 4 
GDOVPGZ6F6DXY4MPHLLL6VFF5IOOZG5ITM7LNR535W6OGHDAPD2IJTKA, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GCJJNMXZS3K4A3JH67D72SOPFITTUXFVXPA4JAUVSVPPK7HCJ43TAIEW, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GC5RP2M3S6XTTUU2OFJPKMK5N4SGZJDZBF45VBVW5IURRAQDSJAITWT5, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GAXCPSNYU4ZFS33NQEOO743P667JUSJSK6Q4XIWLOVIELEDTUIZQHMIE, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GBIBCLEFNOVQ3YMSVMLUGFKYP5DP7UFR2KEHPJIWHOSIJXQTDP6NIZMR, 0.00 , 432.25 , 216.13 , 216.13 , 0.00 , 2 , 2 , 4 
GDTJTNBWV6372O7Q2UAZT2RSQN4LRGRLHO5RMUZVCUYCRNQT5A3MZSU3, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GCHHKP6A7OTHXAWTM7PAHB3U7P6OQ35LG4RS3F5KHVG3PYSN4RKPP2SX, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GC72H67FLFNMQMN23PYC5SPVOO4PQVKQE5ZEV27RT6QHBM6AURKENYS3, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GANROBPK4R3NY2AEKAOP3YR4PSLTXULVIHN5OYGF7WJT753KIF4J4PUM, 0.00 , 402.00 , 201.00 , 201.00 , 0.00 , 2 , 2 , 4 
GD6QS7X2IMPCT6V3ZUZW3TENVRRJ5IAOVR3BPBVRLGRVGSCNXMMJQPWU, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GD6VDBAWUEC5K3ZPDOASKRM24UTQE433YGDJG4TUCMEFFWXVY7UKPBRQ, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GCGMVPDTPMIWWOQH3ZMHUIC47BNQWBWHRG6EGMPO2ZFORSKG4LOCEWKZ, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GAIQUKF35B32NF3IKZHPPUFFKSEIU64NYXDMYFJQD7ZA6ZI5WI2S2GF7, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GBCIA7AMO6T4ZS2IVVQ34C5FUYTTE54E34PZKDTOUCPW545VJ4VTLV6W, 0.00 , 526.41 , 263.20 , 263.20 , 0.00 , 2 , 2 , 4 
GDAV6WADRI3QND6FWJPLE5IZUJBEVAFDZBAOP3QPYNFNFFRAFS4Y7WL2, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GAXX5S6YCWTIXK5ALTP5ZQLI4MBDF374CTLMDU3SBFYWPSD5ZPBFSOGD, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GAO2JIBCQFAEOPHJPGEIAKIANOJ5ZMBSGARLGLY5PRNJGKD64W3OZZNC, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GDINMFCCE3IRWU3WI4KKQ4WH4SXJ4AMI4NY2JOWHZYNAULI2CGALJXUM, 0.00 , 398.17 , 199.08 , 199.08 , 0.00 , 2 , 2 , 4 
GAMDWQWX744UPK25LV3US6XXOQZXT7FZ5A54IC5Z775G75C4YH3ZLDNP, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GD6HVTF3WTNY2O3XQPQHZQZODEFOUPMBAXXVVGJLMDRRZVDRPUSYSEDJ, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GAGQS5X3MLXKP6B4ZKENMCGZ5GLUYW7DKNN3277AWSYKKYZ3SPRVU3SG, 0.00 , 320.00 , 160.00 , 160.00 , 0.00 , 2 , 2 , 4 
GAXEHWFFJV6XLTB6F3TOLFDFKQN4PHHUY6PHU75X7FDZR3ZKVBCSW3OE, 0.00 , 402.00 , 201.00 , 201.00 , 0.00 , 2 , 2 , 4 
GARU7PXYBUVCDUOH52EB2GOAYPSVOFBWMFMWGGT7JIMZBAU4TSX26GVB, 0.00 , 573.59 , 286.80 , 286.80 , 0.00 , 2 , 2 , 4 
GDKEG6IYWURTDOXVLC77HZHZWUQ5BRWFANNJ6NYK6BP32RDTVMCQNZU4, 0.00 , 402.00 , 201.00 , 201.00 , 0.00 , 2 , 2 , 4 
GDUMGJTCBDJWBUVAKNBPZ3COZZJHR26Y4VZAZ77O7QTEJYXGOVZLRH67, 0.00 , 796.00 , 398.00 , 398.00 , 0.00 , 2 , 2 , 4 
GAL6BPQYP52IAEKQETY6WE5UJN4JZXQTT7DVT324XV26QAJQAMHLDQEF, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GDO2TATABG7WHSONRGPGOTBJKFZNN2C6QIHFH44UHVHL2UGH2MDPA53V, 0.00 , 398.00 , 199.00 , 199.00 , 0.00 , 2 , 2 , 4 
GDFET6UWF7NWUZMRTDZ6A6BKECTWZI7LJY4DHUODMTHS4UIB4373QFJZ, 0.00 , 402.00 , 201.00 , 201.00 , 0.00 , 2 , 2 , 4 
GDWMMYLGEZREG573GCSYUTVOWI6XKCOBNVLK7L3Y3LBHIUN2OSVCWXSJ, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GARJRSJLGMDHWW6I35WCNBBV3KSXAFYLI2QM3W4ZWMUGQ6TDFHS7N226, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GCJUKH6SVGA2NOSBEHV7IERTJXZQ4A55L3QE7KLCIBDMFMMOD3NMQ633, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GDJEM6RC2ZWSKTV7J5ZEEPSCPJXBEG3KV273N7PQ7DE2YWSGZCKAX45T, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GAQJ2335TQN7DKSSHGMDRNAWEEC6FGB5MSH7FJ44KZKZX2QB7NVOCMQ5, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GBINDJMFN5SM6SPLEVZOOCNKC75YNCGB2PG7QQKVV4X5RWTXUH4LY2HL, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GDNHAY3BEGQP55VSD4O3S6KBXMVOOYVVAKGPTHJMLETOOKP3KB7XDDSI, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GCRJYW3A4UVCF23CUHKZEUQFPFDWTIJ4FKOVJSZVXQJNZEZZ5RFOKQ5O, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GDGEUK7J5BUJ7ZVRSDQAOIW73Z7ET4OZHAHHQDUDLWKQ3X4BYAYERUKX, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GCOXNI4AVTPKXWKPR4SYVDPL5UOVOGDXEC5M52VGRBFPGHA36YXGE6DT, 0.00 , 401.00 , 200.50 , 200.50 , 0.00 , 2 , 2 , 4 
GCQMS5GO5XSUBV3COMJQ3CKRSH7GMR7R3JDSZZBOX7H4WTGKB6E6XO2Q, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GA76SJDM6IT6MB53MW3LLRNQ33HTH6YS65GKEP5SISKLVOXS5KB2OWV6, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GBTAYSUJZJAEGRMBJNN6XHQ3SOEQCJQNZ2VEH5HWAAOV3Q5GVYUSKKT4, 0.00 , 499.00 , 249.50 , 249.50 , 0.00 , 2 , 2 , 4 
GCS355DSHKJNY63VQWBFLOBPJWI26LMYKI4UH3H5ETVBRLUVTRRGFY62, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GCKNFHUN3MOTWIMUVAC4JTK5VJXFWGNROTBAIRBJGF4JKMYVEXNCOPWW, 0.00 , 401.99 , 201.00 , 201.00 , 0.00 , 2 , 2 , 4 
GDZRS4UENS6P27I7DYXICN7OIVX3536YPD6YXEUDZTO5PM5JH7K4PFOQ, 0.00 , 527.62 , 263.81 , 263.81 , 0.00 , 2 , 2 , 4 
GALNSG2OLGO4QG4YNXQBUJ5F7MQPTUEW6G6YHWCU4U3TNUGWAKKXAX6X, 0.00 , 402.00 , 201.00 , 201.00 , 0.00 , 2 , 2 , 4 
GB6SI4RYSJGVRITK6TU3HY5NRKY2HGI5FED4ONV4AR5THHGNZGHQ5E3F, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GDXJALJNEJNWIC65LGZV3KK2D4ARNIQQEWRLDQZ4RQOYZRXRCQLNQDFR, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GC735A57KPLYITUM47ZF3NIOAK46VDGLA4LGPFEIQITIPREYVT5UBHVE, 0.00 , 796.38 , 398.19 , 398.19 , 0.00 , 2 , 2 , 4 
GB4OHE725GW4ILOUR3AAZRNSYMIT4LP35AMHP73P24GO6UODITIRB6XJ, 0.00 , 402.00 , 201.00 , 201.00 , 0.00 , 2 , 2 , 4 
GBLVVCYQODDY477CM4WXKIMBNWSNG7GDNXOASJBQQKO6OJI4F3T525GG, 0.00 , 796.00 , 398.00 , 398.00 , 0.00 , 2 , 2 , 4 
GBF7ZPCA6PWRO6KFRS7AP6FSDKFEBDNEY6JPSZK5PMHZIE3LPO2WZKG2, 0.00 , 402.00 , 201.00 , 201.00 , 0.00 , 2 , 2 , 4 
GA67IF63XTDIF7W3DDWQVEYABRI5SLNNQJJ7BMBULCVWFAPOBPQTDUUN, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GDDUQWK4VGYXODRQYZQ3P32OKI5YFSJJJXALUY2QP736SHXPXIQGWQ3Y, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GB625AN66HPZNOGIC3MBXIUM2POHVL35EXJE2FVAU26ITZFZ3MZXNHYG, 0.00 , 346.00 , 173.00 , 173.00 , 0.00 , 2 , 2 , 4 
GAJA3FQA4ZZUBMQZPCVJZ564VR55Y5ALGGNVB6ZBWR2NOOBHWXVL5YJP, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GBICBWLMNN66KPYDKP36SX45PLXX3YRUUYCCFAXSGQXCE3JIZUKHLV7Z, 0.00 , 398.17 , 199.08 , 199.08 , 0.00 , 2 , 2 , 4 
GDXFYX4CK2ZKINY5C6Y3XCDKDOEEJO2UJWGESYXFPP3VFYOKVSIA7XWC, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GAP6NPN4X6DJMWCDCYK3AIGBGGDGGDFOR6BIYPPW4TCCWDBACE4C6EIU, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GA226R7F6LUWDHSGOJLECZHEI6W6KBCI3FK2ELOM2MKWBNI5DVNGJZ7B, 0.00 , 796.00 , 398.00 , 398.00 , 0.00 , 2 , 2 , 4 
GAQLINX473M4Q4CU3AG7O4ARCAXSFHGT7DOAPX5UQUJUGSVIFAXYZN5I, 0.00 , 402.00 , 201.00 , 201.00 , 0.00 , 2 , 2 , 4 
GAGWMJPLSA7AKXHD5RUTAZEHLX2PLUI62HZWPKSEVJUZWDZ2VEPU2MMI, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GDN6PT6CLAEQYR3WCMAYG53EX3FOBG37SGQX63YAEQZM7HAP3EDKDGCD, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GBF3WBEOFVN53I6CK5E3H2VGCVRF2L5ZZUBOCBVWUVQK7WESCUW6RPS3, 0.00 , 407.36 , 203.68 , 203.68 , 0.00 , 2 , 2 , 4 
GB7S52MT3W6M7ST76SKO7LUXHW2ASB2REFA762OQPWQVI667WR556JAE, 0.00 , 516.00 , 258.00 , 258.00 , 0.00 , 2 , 2 , 4 
GBR6BD5Y23O3R7I74GWHSXSC2I3OSMO7M74HUZW452ZETCVQFULHBZI5, 0.00 , 596.66 , 298.33 , 298.33 , 0.00 , 2 , 2 , 4 
GCY44HKRU5JEL6AWCCBYX4GY5SBV7BC7H7ZJAK3R6473TF3Q2PXHZFCG, 0.00 , 800.00 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 
GCJTIQLXUJ2CRRIXF4S474NEB2F3AT2E3HUI4U62GMMIAD7B2LF3RIND, 0.00 , 514.52 , 257.26 , 257.26 , 0.00 , 48 , 48 , 96 
GAUSXIHZBJ7HS7ADRTTKJFPKRILHHQN36YCQF4P3GNWCVVV35V372OQB, 0.00 , 106.80 , 53.40 , 53.40 , 0.00 , 10 , 10 , 20 
GDNI4XD6XX4WNNWUHCHLJ5CUJVU26RCYDMLIWUVAYOLZLTSU4TR4CL33, 0.00 , 144.44 , 72.22 , 72.22 , 0.00 , 7 , 7 , 14 
GBK2CISEDUYVEFTIK6SWBRZI3E2X3HYEM65W4IVWELE77BUDLFUOYKOQ, 0.00 , 265.60 , 132.80 , 132.80 , 0.00 , 4 , 4 , 8 
GC3WDCMKML4QLDMWYZBQWAPW673AHQ5HIVZUZSBYDXW7QTGOOPN7JDRK, 0.00 , 398.10 , 199.05 , 199.05 , 0.00 , 4 , 4 , 8 
GAJCJORCCC2JFQ37G3R52LMW7BGDFOU2EYZLZPCETUTPEXOC3XPXMEMI, 0.00 , 400.91 , 200.45 , 200.45 , 0.00 , 4 , 4 , 8 
GCPW56WSOTTKLONG4SAQVX7LIFCHLQSFFUPPTKTFW6C3RJVRW5Q3NNQE, 0.00 , 417.02 , 208.51 , 208.51 , 0.00 , 4 , 4 , 8 
GDT6Z5ICMM53ZO6BGQTFQALUVRTPOUR5W3IKVUYAQNETUBAEFRGQ6ZZY, 0.00 , 511.87 , 255.94 , 255.94 , 0.00 , 4 , 4 , 8 
GAOQTQXYLKNECDE5BA4BQDGYFCKCMQ6A3M3I4OUTM6C2WVLJ6EBHXNH5, 0.00 , 118.39 , 59.19 , 59.19 , 0.00 , 17 , 17 , 34 
GA2NSDDN6N2QX45RK6VJAMPDTE4VR5TWTOGT2D7OUEBHUYQ3PENAIJUN, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GAT45BWJNFXLPMKXTWRHK6OG3EMNQTZCXHSX24FYSWJDX54TG6OZ7KP2, 0.00 , 159.28 , 79.64 , 79.64 , 0.00 , 1 , 1 , 2 
GC5ZTVKZLGPYVT2HH7R7B7LJGRN7VXCW3FBCH3CZIDHBWAYBT7X5T7DZ, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GBKNFM7GQJD4NRCJP7OIMHDY7BVER3RAH3O27U4VAHN6FLQ2T2RBZHKE, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GDX24KVAJV3VNOLCWPX7MILU4QKENM4RKRDBLZV7B53MBVDD5AKZ6QK5, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GBBQKIX6XOQZMG6TWPYP2L6MPIML3F7LEQR545GWE2JQAR5EULX6IVCE, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GBYRHKUSUECD27DUHKICT52MXO5JKWT7PTQ72J4X337SFHBRG7QRC6XF, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GAWIA7NI333JTUR2LODVFFAQK5TRSSVACN4NYBWVEBJJ6QM2ADOGF62Y, 0.00 , 280.00 , 140.00 , 140.00 , 0.00 , 1 , 1 , 2 
GBDC75TQQQWAYX2XJRG763ST4X34QWLBE7OLDL7IG27KOOOMB4I6LY7U, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GAPDZKXHFG7R3ENDOZXXX5AWANWQ6BM6KKYORDRBAEQAZM3JQUMKCIFU, 0.00 , 370.00 , 185.00 , 185.00 , 0.00 , 1 , 1 , 2 
GCDIIIDB2BGQAHNBMTF4ERFSEONZDQQMIK4RUL4KU67CLYRJMTUBVYD5, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GCG2V5JXVC4VAKNAWUVMDIVD3GPOHTE4NKZFTMXDRDU75UIT7CJ3FZEZ, 0.00 , 408.00 , 204.00 , 204.00 , 0.00 , 1 , 1 , 2 
GC66PNV2PQHDUZKVY2CSS3P5I6R6JXTM67LE3J43KCPVC4HPMQIJZZJW, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GDCFBOLARDTRC2CGX45WNDOHL72F6AQR7CKE4ILHC47YIRGFRQMMJQ3A, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GCFEB75QD2OHINOZ5LJK3M6LCF4W54GCA6R4U3O4P36FDJYNK332BIZ2, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GCNQKAPWA753GDPDY6LFCK26GYFK3NL3HCOYVW44HZPTBNLBYFQQHLKP, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GCZIPLFA34VSPSIDT7KFRMANHD4EFU3FMFZJVTFQYTANQ5W7IATZAY64, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GBJGEOTKUAA6CL75HF34ZROLMNT7G3IFUBBOVBSFIPOTTVCP76DNQXCV, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GAO5L7WAMH5SC44P27WKGB7AELQZNBKALEXJP5MJ5A5XY5QTDGA4I2JJ, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GD6QFDKDNHRHCDRLPDBEMAY4I3B6KX6XTFMUQFOAQ3U2NC5EIXDJ52T6, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
GDBCGCRFNSNBSK5OVU5EAPXWFDBGLL2YBXEFAHPECV4VHAIPO4WXUM45, 0.00 , 400.00 , 200.00 , 200.00 , 0.00 , 1 , 1 , 2 
