address, current_balance , gross_tx_amount , in_amount , out_amount , fees , out_txn_count , in_tx_count , gross_txn_count ,
GCTOUZIXMJMNRJF6KJH537VLOXVLLFMLFVX5XZ3GRRPBLQTWPQCXSVBJ, (0.00)," 1,600 ", 800.00 , 800.00 , 0.00 , 8 , 8 , 16 ,
GBSE4Y3KWKBAHXKTNUVL6MKPUV2RPUGAGZOYOLBD27MG2MVXMDPNJJR3, (0.00)," 1,600 ", 800.00 , 800.00 , 0.00 , 8 , 8 , 16 ,
GD3FEQOQ4M75ZVRUKXN4Y7ZDEV2DG5KWRLZFRK5W57QUMCV4SXWSOAOV, (0.00)," 1,800 ", 900.00 , 900.00 , 0.00 , 8 , 8 , 16 ,
GCM2FC7LHXKVOWV3OWOYX7FBJZKQMHJYH7YKGYSATD6MAKAFPF5J3KXZ, (0.00)," 2,000 "," 1,000.00 "," 1,000.00 ", 0.00 , 8 , 8 , 16 ,
GCXZRPTR24VZZKFEM2EZ6RBTGBS7HLGUSDTVE36KRGWU6SA4RPB6WOWW, (0.00)," 1,000 ", 500.00 , 500.00 , 0.00 , 5 , 5 , 10 ,
GBQ63BRBVJ7L5BT4WDBYODPHEVDTS6BZ4WQ2MLLDXX7ULHVM5VHGNHQX, (0.00)," 1,000 ", 500.00 , 500.00 , 0.00 , 5 , 5 , 10 ,
GDNAJECFFKI4ONSTKAC5EQDMHSO7WT4GN74IKJLZREVOI37JCNLAEN7Y, (0.00)," 1,000 ", 500.00 , 500.00 , 0.00 , 5 , 5 , 10 ,
GBWVGYGC3ZX3TW5SWKLVXUKFFLDSTTARK732YI4AOWVTJHN4LTM3YK7O, (0.00)," 1,000 ", 500.00 , 500.00 , 0.00 , 5 , 5 , 10 ,
GANV3F6IV2TIBC6IODEPTTC3QLB2ISPO4YKNEF3ANRYXURYDFTGEAUNG, (0.00)," 1,000 ", 500.00 , 500.00 , 0.00 , 5 , 5 , 10 ,
GAN2C6KL6WCYGCJ5YYV7XWYGPZUELMJZ66BWKGT2PDIUDMKUFJL336E4, (0.00)," 1,000 ", 500.00 , 500.00 , 0.00 , 5 , 5 , 10 ,
GBPC3TZQJHNMWS3TTHUXJEUS3EQCVZIRNPXZ3A3E27LM4BLJN7QMVQ2W, (0.00)," 3,980 "," 1,990.08 "," 1,990.08 ", 0.00 , 2 , 2 , 4 ,
GACWP3S2HEFBCHFGNCRHMW3ADD72MLAUCFW4QDUPHJGPP6AGU7HIMV7Q, (0.00), 410 , 205.00 , 205.00 , 0.00 , 2 , 2 , 4 ,
GCAEW5CETOI323GXBKE7EIYKHVHMVHCEJGWOMA4P2MINIDC6OZNLW7YL, (0.00)," 3,584 "," 1,791.92 "," 1,791.92 ", 0.00 , 2 , 2 , 4 ,
GDVYDFXIE74JC7C7JYD5R7FCNZJP62ORBV4GBH3U67H2HDG2IZHN5XXQ, (0.00)," 1,600 ", 800.00 , 800.00 , 0.00 , 2 , 2 , 4 ,
GBYSN5E2A7TWS7JNQFRCMW3JPVNE2L7YOPJ3ZA7WD4SK5RQSN25SAZUE, (0.00)," 11,800 "," 5,900.00 "," 5,900.00 ", 0.00 , 2 , 2 , 4 ,
GBCL55LSKUKQS22HYOFQGGUP2LLWDKKIR4WP722OTF6UFXSALDTUNQFM, (0.00)," 1,800 ", 900.00 , 900.00 , 0.00 , 2 , 2 , 4 ,
GCUDZI5Q2WNOZHKYC6X422BATWUJLNRVTBGJQ454GYS7PQTNJ23MLOYS, (0.00)," 2,000 "," 1,000.00 "," 1,000.00 ", 0.00 , 2 , 2 , 4 ,
GBYP5SJ5HLE3VCNJP2HZ237PERNQT7TW3DM6V3NMRVVGC5NKFQDECGWH, (0.00)," 7,168 "," 3,583.85 "," 3,583.85 ", 0.00 , 2 , 2 , 4 ,
GCGS2RCOXE2AKFR5ZLD7VYUKHMMBT5MRX64WSLEKPZPJET7K2JQCLGM7, (0.00)," 1,600 ", 800.00 , 800.00 , 0.00 , 2 , 2 , 4 ,
GC36SCZ33OFJUHFRKVTQRSZBTZPUQVZSYJIPMBEG7AZM7MEUBDQ3ALAZ, (0.00)," 7,000 "," 3,500.00 "," 3,500.00 ", 0.00 , 2 , 2 , 4 ,
GCI24NSCMEX3XAAZPBVBGOD4XZSCIOS7FOJE73USEVNG6Q5FWLVD4AUE, (0.00)," 1,200 ", 600.00 , 600.00 , 0.00 , 2 , 2 , 4 ,
GAU2K47JKNIQFW765F5JSJN5J573N6ZIP23RUL7T747EAKJOOLUDPK2O, (0.00), 808 , 404.00 , 404.00 , 0.00 , 2 , 2 , 4 ,
GCPI6RM2NFZDLHJ54DMR6P7ESDGSDYOAVNKGGB6DEGQUX6L74V5IF7QH, (0.00)," 4,625 "," 2,312.65 "," 2,312.65 ", 0.00 , 2 , 2 , 4 ,
GCZFQXE4SKDPNG6AR7TFR4KIDB3IUNVHZ6CR7OAHDQI5X25JLZ6BOWKM, (0.00)," 1,000 ", 500.00 , 500.00 , 0.00 , 2 , 2 , 4 ,
GAO3Y64HPSOHISKUMFP5SMTQCUSKDEEGJD54PYGGY7GQT73ZVTGY5JJZ, (0.00)," 3,594 "," 1,796.84 "," 1,796.84 ", 0.00 , 2 , 2 , 4 ,
GDZWHEYAS666Y4U3CYMF4RRK4TESTFGIPUXGXMXKTOGQUD63KQTYO6GM, (0.00)," 2,800 "," 1,400.00 "," 1,400.00 ", 0.00 , 2 , 2 , 4 ,
GC3Y44DHE3RJI3X6YU3U45SOO4ONWETUQVA5326AIQT4TJJOAQUFAXNU, (0.00)," 8,000 "," 4,000.00 "," 4,000.00 ", 0.00 , 2 , 2 , 4 ,
GDLFXUBKYTBGN4EQKYK4I2CNSCRYJRIXBTPNXIM5KJ2QQUZ2JE5SIBJQ, (0.00)," 6,800 "," 3,400.00 "," 3,400.00 ", 0.00 , 2 , 2 , 4 ,
GC6T5VIQNOEG6GUSGNXQOMGCAK7UXWRANTTXHC4BVRV3RE2JYQOV3ASJ, (0.00)," 4,000 "," 2,000.00 "," 2,000.00 ", 0.00 , 2 , 2 , 4 ,
GCH7MB5DT55RTTS7WDWXNTWJG7VAVDCYUWAN2GPP7JNTJ4ALFKUHBQCH, (0.00)," 1,000 ", 500.00 , 500.00 , 0.00 , 2 , 2 , 4 ,
GBAHZUWGL64PRTT5AJVKRV36LSTOTUGQLLL5FXN7JHA7BTX4X3EHHS7L, (0.00), 853 , 426.30 , 426.30 , 0.00 , 2 , 2 , 4 ,
GCEQH5XS566PHNAZ7ZUGYIWTXTXWHMWJAZUGHBS5EQJQZIVWFVVRDYKR, (0.00), 800 , 400.00 , 400.00 , 0.00 , 2 , 2 , 4 ,
GCJ3DHQMRRVIJXNVHCEDEDUNT7ANUFER7UUTYRM42N3GNL2LWEKX4KOH, (0.00)," 2,200 "," 1,100.00 "," 1,100.00 ", 0.00 , 2 , 2 , 4 ,
GCNB6QDFVRZKBRTIC32XDNFNSBXQKKX3AWW4F77M4L3NF7CA7VYE4GX7, (0.00), 846 , 423.09 , 423.09 , 0.00 , 2 , 2 , 4 ,
GB552AYC2XCAP6GYN7CF33QUL3NB7M74PXNRXPGJLRP6KPN26RFX2OMZ, (0.00)," 6,976 "," 3,488.24 "," 3,488.24 ", 0.00 , 2 , 2 , 4 ,
GDHOZRAUOK3PF2UBRUHZQHOZQ7RAYH75QVLJRRNUB37JKT6IT5GJON5L, (0.00)," 2,000 "," 1,000.00 "," 1,000.00 ", 0.00 , 2 , 2 , 4 ,
GDVYLES4IA342HCBBFODHYNTCXPYFJCSKPVTEJGGNBXCF4XCDXTHG3W3, (0.00)," 5,022 "," 2,511.04 "," 2,511.04 ", 0.00 , 2 , 2 , 4 ,
GCUIZXTUJOB2FI7ONCSGXVB5IMAYLK4CNQGW3SLLTQQZK35SBOQCAGU2, (0.00)," 1,600 ", 800.00 , 800.00 , 0.00 , 2 , 2 , 4 ,
GC2TML5QJY5LUHVIT73LA5D5EZV4C7EAVFSC3LWJNMPA7GJ5OGMPRE2F, (0.00)," 2,186 "," 1,093.05 "," 1,093.05 ", 0.00 , 2 , 2 , 4 ,
GBZJJ2KYXRS4XSIF4DIVZLFHACZQH4PSO43LJWEDPOF7IMPH6PWCD6KL, (0.00)," 22,800 "," 11,400.00 "," 11,400.00 ", 0.00 , 2 , 2 , 4 ,
GCJJZK3DPZMUZC3P77U3CKCU3ITLKKVYHDNGEKOA7QHV735L6NFTRCJY, (0.00)," 19,400 "," 9,700.00 "," 9,700.00 ", 0.00 , 2 , 2 , 4 ,
GDCNNF2YBV7LMD6VZ4P7K5ARPWRU5CXZNEVHY6OQOZNNNKZFCSDHOLUQ, (0.00)," 1,600 ", 800.00 , 800.00 , 0.00 , 2 , 2 , 4 ,
GBYBDTYV7SKIEUXDIB73ATY6GSZUKYBQ7ON2BAVMHABF2DID73ANUIDE, (0.00)," 11,000 "," 5,500.00 "," 5,500.00 ", 0.00 , 2 , 2 , 4 ,
GDJ67MXA2UVPYE6QKB34BRLV4QMZRJPKP26SCRED4U4UWYBGVZPVQJDU, (0.00)," 1,431 ", 715.37 , 715.37 , 0.00 , 2 , 2 , 4 ,
GCH7PFW7FSSUAAFYXYKWEA2ODRDFCMTSKQPNA2O5XDYFPLKYERTYWNPA, (0.00)," 44,537 "," 22,268.48 "," 22,268.48 ", 0.00 , 2 , 2 , 4 ,
GAER5VHGX5APO5DNTW4WTVFFDILS7WLHZF7GSCPKTAHU5DRLRHW4CZPK, (0.00), 399 , 199.53 , 199.53 , 0.00 , 2 , 2 , 4 ,
GANUF6LGM74GZHWNWPEC7GA24GQUT5HW4BVGZAZG6SLI4VP7NXI3YMRX, (0.00)," 2,800 "," 1,400.00 "," 1,400.00 ", 0.00 , 2 , 2 , 4 ,
GBITRSFNWYED27NYLLTC2FSMER5VESZJTJZV2VYDYFEC4ELJ446T7FMG, (0.00)," 5,400 "," 2,700.00 "," 2,700.00 ", 0.00 , 27 , 27 , 54 ,
GCHYPP3VQVYLPWEAZQ7SOBSPFL7IGANBIGYF2SA4TTSADZPK6444URJI, (0.00)," 3,000 "," 1,500.00 "," 1,500.00 ", 0.00 , 15 , 15 , 30 ,
GAFXYY2MXYWZXVIUYOCAUNV7MWENJYAALIJPTWRMEIQA5ZSQPMNMY4OC, (0.00)," 2,987 "," 1,493.26 "," 1,493.26 ", 0.00 , 15 , 15 , 30 ,
GCPNS5LLFUAMRLM2LEGGOSQNRFGTDDQDM4IOFQTBRA7STMO6JQK4RVSN, (0.00)," 2,932 "," 1,465.97 "," 1,465.97 ", 0.00 , 15 , 15 , 30 ,
GCLH34YAL7BAODCWD43FMSTDQS3L5255CBQJRNFAIH5BF5MK7TYZ63JE, (0.00)," 3,000 "," 1,500.00 "," 1,500.00 ", 0.00 , 15 , 15 , 30 ,
GDEJINJKHHCKG5BTIJ44URQEXWIBTFWSML34ZP6V4LL5SSRQI5ZWW6E2, (0.00)," 1,792 ", 895.95 , 895.95 , 0.00 , 9 , 10 , 19 ,
GA6DSI5KJ4IOWZGMCOJ6NONFV6Z224JK2AZDABCW3PDSCA3MTKYJDFXB, (0.00)," 1,800 ", 900.00 , 900.00 , 0.00 , 9 , 9 , 18 ,
GCN32BI5XRHS3UQ5WRK6KRSAJDRTG5ZT6DN2ZXFCV5ILJFJ7HSS7VQAL, (0.00)," 1,963 ", 981.60 , 981.60 , 0.00 , 9 , 9 , 18 ,
GC4FQRD6MQZVNZWDTX66TIUXOI5BBALCQ6QB5XFCQWUOV6L76VRDHO73, (0.00)," 1,800 ", 900.00 , 900.00 , 0.00 , 9 , 9 , 18 ,
GBYNXKF33TQMW4PLRMJNN32CV5FLBAZ6D2G6CJS35FMIV3AX7GSNTLNR, (0.00)," 1,799 ", 899.53 , 899.53 , 0.00 , 9 , 9 , 18 ,
GDLXWPGBOSRUR25KPFRE764GPYGFOHK6JMJHXVMDE5EM5FYQQ3VGHUCZ, (0.00)," 1,799 ", 899.53 , 899.53 , 0.00 , 9 , 9 , 18 ,
GB3AW5F5BR3AJXYXLCXX5OM4IAQR5V65EFEP6QPSC6NMBWXGO2WHN4RI, (0.00)," 1,622 ", 811.01 , 811.01 , 0.00 , 9 , 9 , 18 ,
GD3DRZDBB7FVC5ZNX3Z6WFC6NUSHOJW4LUGLBCAJ6EKZZRCVIYKIDATX, (0.00)," 1,800 ", 900.00 , 900.00 , 0.00 , 9 , 9 , 18 ,
GDNR5AGRG23ZNADEZHGHCL23H53Y5YUEM3YD734YRQ25O3VRNBQ4G3IP, (0.00), 598 , 299.03 , 299.03 , 0.00 , 9 , 9 , 18 ,
GBWQL4B7HKFVSZG4BH43CTKPU7UYN6VD4WKA7Z2XXGBWSICISS5KK4FJ, (0.00), 797 , 398.62 , 398.62 , 0.00 , 6 , 6 , 12 ,
GBOCZ6XKLEH2OFETKWXF6EU7J5TVJXPMH7K2VNRFHBM5YP333Z7ASLZE, (0.00)," 15,400 "," 7,700.00 "," 7,700.00 ", 0.00 , 3 , 3 , 6 ,
GCMO44NKMAIIICGLHEMS6DMLQIT7TYU2L3JHVSQKNBBIVLLNSGG5YKEA, (0.00)," 1,600 ", 800.00 , 800.00 , 0.00 , 3 , 3 , 6 ,
GA2WG2BUDZAWK5RRMFGNC6HYJ34KIL5PJL4TPURBU4XFYZSVBSZWNEKF, (0.00)," 2,600 "," 1,300.00 "," 1,300.00 ", 0.00 , 3 , 3 , 6 ,
GAZ2TWC6JPWV24PLQ3KQLQ6LCGZ5OWIBW23DKQKSCB5TTUDTWVKH2IRP, (0.00)," 5,600 "," 2,800.00 "," 2,800.00 ", 0.00 , 3 , 4 , 7 ,
GCB5QZ4AD5HL2YTLINSFHGILYM3S3EV3LD6ZMF7SVFY6QXXX2KCAQSXB, (0.00)," 2,795 "," 1,397.73 "," 1,397.73 ", 0.00 , 3 , 3 , 6 ,
GATII7LIRJVYDB2ORKVHUQYGQZZHHEA2ZTZPI5U5I3HTY2VWUNG4CKRQ, (0.00)," 4,400 "," 2,200.00 "," 2,200.00 ", 0.00 , 3 , 3 , 6 ,
GBVNT43BQOIJYPAWQB5LBSMKFCYFX7J6OVRDVXEGQGFISZFHQGRERUNE, (0.00)," 1,200 ", 600.00 , 600.00 , 0.00 , 3 , 3 , 6 ,
GDFIBNUVWIM5KMGFG5CAQAHLSE5SX3WND7NF2JMKFJG7HNDV4FYBUWNS, (0.00)," 3,600 "," 1,800.00 "," 1,800.00 ", 0.00 , 3 , 3 , 6 ,
GBYQ2VU7VOITX5DA5POJBYMFZRHNQHWCYWQ57RAPPZ35BY5U6MYG2WYT, (0.00)," 9,400 "," 4,700.00 "," 4,700.00 ", 0.00 , 3 , 3 , 6 ,
GAPGSALLUHUACZLR3XYFLKZPZY3ZBIYHFKINAVYSDPCJMCVV5HOAJB3W, (0.00)," 1,800 ", 900.00 , 900.00 , 0.00 , 3 , 3 , 6 ,
GBJULDPCHWJPZ3ALMBNBD6WIYZEWAVYYYDTEXTEPGSK6IJLFF3KSZTEI, (0.00)," 3,782 "," 1,891.00 "," 1,891.00 ", 0.00 , 3 , 3 , 6 ,
GDN5LCHHZTTRYFXQDGRSM4N4IEVSYBQP6LIJOSWFF6JAAU35Z5QNNIWN, (0.00)," 2,000 "," 1,000.00 "," 1,000.00 ", 0.00 , 3 , 3 , 6 ,
GD57VKA6ZC7F34BEMYFXAM567NXVPANL3HW6LROM7QTAFB3IDESZ4IQL, (0.00)," 9,800 "," 4,900.00 "," 4,900.00 ", 0.00 , 3 , 3 , 6 ,
GAWQAJF527NS3VAQMHGHU5TFV6NZ33PCJ7OBNKN2O6O3JCO5WHJEXGTA, (0.00)," 3,800 "," 1,900.00 "," 1,900.00 ", 0.00 , 3 , 3 , 6 ,
GAXIZNLIC3ROM2CM6Q2WBNRQ5G3PD3KWH7S2GZAUA6C2SALJO2AYTTN5, (0.00)," 1,200 ", 600.00 , 600.00 , 0.00 , 3 , 3 , 6 ,
GC5CQJGSPXILYRT2YPZVDUQCSHJPX3B2IRRYO4N65YAG3HHSRRRZ66ZX, (0.00)," 3,031 "," 1,515.52 "," 1,515.52 ", 0.00 , 3 , 3 , 6 ,
GDFYDAA3B7GFEV3UQPHI7RLEYPUO4J2JW4KHJ7ETHPLWF7CFZUP7F7FN, (0.00)," 10,600 "," 5,300.00 "," 5,300.00 ", 0.00 , 3 , 3 , 6 ,
GCLWI3KLNLJRFC5JDRTV4IWHUBKVKQD66IXOOFZHT7UBKJNSLG25EMSL, (0.00)," 2,000 "," 1,000.00 "," 1,000.00 ", 0.00 , 3 , 3 , 6 ,
GB2HCVPDFNGOGUSEOPE7MU3QKGRKRNDUATQGYTDW3K6HOAWXXDX6JINF, (0.00)," 4,581 "," 2,290.57 "," 2,290.57 ", 0.00 , 3 , 3 , 6 ,
GBZQ3KUGYEC74GBG2OICDP2RNHKGIKCEXSAI4UYS7PBOEGBIRT3D7KFP, (0.00)," 1,644 ", 822.07 , 822.07 , 0.00 , 3 , 3 , 6 ,
GCESG7IBDMQE5ALPSBAQIIYSNCP7WJFTQR5LZWZKIWOKJSOGRPXXL34K, (0.00)," 1,592 ", 796.18 , 796.18 , 0.00 , 3 , 3 , 6 ,
GDOY4MRN3TCQHVWRJEMIAVV45SUWY5NJ4EK5IVTXGQELMYUJ3MOHWD5C, (0.00)," 2,600 "," 1,300.00 "," 1,300.00 ", 0.00 , 3 , 3 , 6 ,
GDDJUVIR24Z3HU2JHLDAZIBFCWYU7RYUQ5SRIYEZOOQHLF2KPISS5WQU, (0.00)," 2,600 "," 1,300.00 "," 1,300.00 ", 0.00 , 3 , 3 , 6 ,
GCHZHYCKIINHCZI7LQA45WIM4UABTREELZ3Q6KFC5MOMUBAIGYBANNUH, (0.00)," 10,200 "," 5,100.00 "," 5,100.00 ", 0.00 , 3 , 3 , 6 ,
GDEQZPK5XZ4J7WDWO7WDSSH6NOUL5SYXYAIKL7S3NIMVIATJC3XODDY7, (0.00)," 3,400 "," 1,700.00 "," 1,700.00 ", 0.00 , 3 , 3 , 6 ,
GCD2NZCVLOVAC76PH2E2A7LV24RTFAAUUDE73R23NCJV2D74CK5OQQOE, (0.00)," 1,197 ", 598.50 , 598.50 , 0.00 , 3 , 3 , 6 ,
GCVH4AKPWBDQSA5X3SOVFBG57AE6LA4HYZEKB57Z3TV2ED4WQ4FUDU3A, (0.00)," 4,200 "," 2,100.00 "," 2,100.00 ", 0.00 , 3 , 3 , 6 ,
GDDRHPPRNQJLZNZEMUNYE7WKJMU3DHKUJFQKLPFOCOTZKKBW5I24DLRM, (0.00), 596 , 297.83 , 297.83 , 0.00 , 3 , 3 , 6 ,
GBVNUAIAAOFHFWS2MIAOJEVEFDONY3NJHG7PSN4TN77XFKJS77A7HB2P, (0.00)," 15,600 "," 7,800.00 "," 7,800.00 ", 0.00 , 52 , 52 , 104 ,
GC4ZEGVCJBN6B4S234SSSC7CVECUCV5EHZFG4EPGVQSMGPTT6O5JRFZO, (0.00)," 10,400 "," 5,200.00 "," 5,200.00 ", 0.00 , 52 , 52 , 104 ,
GCATCZFUJYEFA5SI3PF7DX6MYKYNZ24NOBY75TL7RDIB6Z4ITUZECXTM, (0.00)," 5,595 "," 2,797.38 "," 2,797.38 ", 0.00 , 28 , 28 , 56 ,
GDZ5XSQ5VTRELI2JBDY7Z2CRC3MEHGUAMWEHNM6TY3W4PGXCTPLMVRI6, (0.00)," 50,915 "," 25,457.65 "," 25,457.65 ", 0.00 , 199 , 199 , 398 ,
GAYZFLQFSJLT7QQF46G7FIUZAZIPMQNWBL7FJQAXRU6XHP6GSSCUZDVT, (0.00)," 3,570 "," 1,784.84 "," 1,784.84 ", 0.00 , 16 , 16 , 32 ,
GBNHFSNSTOLNM3VIJNCRSTGTNWNIFQBDTLHHHEHWV4QSV5FKBLSIL25H, (0.00)," 2,000 "," 1,000.00 "," 1,000.00 ", 0.00 , 10 , 10 , 20 ,
GCULYMWFQ6FLLZ6PMYQTFYHGTVRBBUQNBFXKJY6G5TRC52QX4WN3A3DG, (0.00)," 2,000 "," 1,000.00 "," 1,000.00 ", 0.00 , 10 , 10 , 20 ,
GAAJ6SG6YGDX2WFGQRTXA5YIVAGLLLPMIAJJKDCGVEIHPUD6PRDYBTYE, (0.00)," 2,000 "," 1,000.00 "," 1,000.00 ", 0.00 , 10 , 10 , 20 ,
GBZYDXGRYONK5XMHCQDFTO3GY6DBGCNJLOCQ5ZJRLDIYLHJ26HER53P5, (0.00), 583 , 291.30 , 291.30 , 0.00 , 7 , 7 , 14 ,
GDHPU7GHQ2MHEC3MQWCKZXOLM2LALHLAXLP7XXBL4NSOTKRJWEA2E7IO, (0.00)," 6,400 "," 3,200.00 "," 3,200.00 ", 0.00 , 4 , 4 , 8 ,
GCPHEH2S5FK7PRI5SLZXT2QSWKLWQRKQ7HFSD3EMMPISDC7KIRVX2JTO, (0.00)," 3,000 "," 1,500.00 "," 1,500.00 ", 0.00 , 4 , 4 , 8 ,
GA5N3Q47MCJCPERWLRE62E6NTYSLYR6T6QJP74OE6AVGN6ZL2RX7H4EM, (0.00), 801 , 400.61 , 400.61 , 0.00 , 4 , 4 , 8 ,
GCIVYMNCVW7EZFNLQONJ4N36CG4M2BIM7B7MYGF4ULKMD44W7MORXUWT, (0.00)," 3,186 "," 1,592.81 "," 1,592.81 ", 0.00 , 4 , 4 , 8 ,
GBIRMG6AVV2PBMXOERSQGYKJXM2YQLRTCX655C3KWUGLDYBSIGYTUV62, (0.00)," 16,645 "," 8,322.42 "," 8,322.42 ", 0.00 , 4 , 4 , 8 ,
GC5YLDYNDA6MDQEB4FPJXF3HUG65BMSHJTVKEUVTTO4ZUHKJ36VOKT4P, (0.00)," 21,400 "," 10,700.00 "," 10,700.00 ", 0.00 , 4 , 4 , 8 ,
GBA2ZJG2TYE7KRDZ6BCJM5ZG5PZSHWZ3A7P5LRZR6FC4LTC7XTR4EVOW, (0.00)," 5,200 "," 2,600.00 "," 2,600.00 ", 0.00 , 4 , 4 , 8 ,
GCZVWGBLWDLJS7HQQLXLC3IBQBCO7HPM4KUNC7RMSOF2XBVUVQG7Y4PT, (0.00)," 1,991 ", 995.50 , 995.50 , 0.00 , 4 , 4 , 8 ,
GAHD63PO7TIN7PSKXRRIW57RESU5UAUVO5SHFNF6HATBSKV4QOE4HGPH, (0.00)," 6,000 "," 3,000.00 "," 3,000.00 ", 0.00 , 4 , 4 , 8 ,
GATRQZSTYG4YJRVI7ZPL5CABCDELN2AEW72KTPAFC7CHKPD3NO7ZWKJZ, (0.00)," 2,800 "," 1,400.00 "," 1,400.00 ", 0.00 , 4 , 4 , 8 ,
GDOOQYO2FRR3HNQMBYQ64KYJOWXUQLOQGTUHW2WGW47GUWCXM72BI2WZ, (0.00)," 6,200 "," 3,100.00 "," 3,100.00 ", 0.00 , 4 , 4 , 8 ,
GDGYE2UGRND6AMUPBSR7D2ZUSXG3AJ5NQJRBZD2WVTADTCZCLF6K6E6L, (0.00)," 1,195 ", 597.27 , 597.27 , 0.00 , 4 , 4 , 8 ,
GDGHS6RAKS6576FDMCPZL35FIPPTIESDVKTN55ZZ4ABYPJ6BALNH6LI3, (0.00)," 2,789 "," 1,394.58 "," 1,394.58 ", 0.00 , 4 , 4 , 8 ,
GAPGUTDQJ6DIRN4UA6WSBBXM3RLOREB46QMYRCLUCQWUV7EK3FH72QMD, (0.00)," 17,618 "," 8,809.24 "," 8,809.24 ", 0.00 , 4 , 5 , 9 ,
GDGL5ZUQ4DQWF7WOWJXYZMAEQEKPDX4HPBBO6BTCGWCDMLT6N6JA4A5F, (0.00)," 1,799 ", 899.50 , 899.50 , 0.00 , 4 , 4 , 8 ,
GAEWUX7SWEYJNIISAN3PUNSUH6NQ2BLUAX2VXUH63PGJ5LZNMEDOGBFI, (0.00)," 1,399 ", 699.53 , 699.53 , 0.00 , 4 , 4 , 8 ,
GBOB3B7F2YX4BNVQEZ4XSV5F5CUSRTHPK5GKZ3GMZBOCXY7O5KY7SGBZ, (0.00)," 2,000 "," 1,000.00 "," 1,000.00 ", 0.00 , 4 , 4 , 8 ,
GCWWUEKNIH2BJAEYDNKI672KBYDC25V7NOJJPJLWSHZKUKCJ47NZPJ74, (0.00)," 1,297 ", 648.64 , 648.64 , 0.00 , 4 , 4 , 8 ,
GBMY3HKGJU2ZZA77VCH4LSGB7BWFQY3GFBR7JZXAN7MGH22AEW6HWYQU, (0.00)," 13,600 "," 6,800.00 "," 6,800.00 ", 0.00 , 4 , 4 , 8 ,
GBR2RYN5EZACCHSTLAOJOS7PBAWKYWFEQVEZ44SBZZWE34672QRWHRS5, (0.00)," 3,636 "," 1,818.15 "," 1,818.15 ", 0.00 , 4 , 4 , 8 ,
GA3EMF6JT7EWEYOAVJQRFWRPTDCCRHCE7VMIJASLOBPLYIWD52OIAJTW, (0.00)," 4,000 "," 2,000.00 "," 2,000.00 ", 0.00 , 4 , 4 , 8 ,
GBK4IP7CH75UW57XECROCIN6JMEMPNNDVOEHBJ4G2K6PR2Y3JFQ7HQ4B, (0.00)," 1,005 ", 502.40 , 502.40 , 0.00 , 4 , 4 , 8 ,
GDJMNDQEK3GICBCAJMUKM5QGRM57ZBJ3N2WGP6BRC7QWKAP5EDZAXEUS, (0.00)," 1,725 ", 862.50 , 862.50 , 0.00 , 4 , 4 , 8 ,
GAOB33SSBQI7UJCYC2I22GKB7LHNNQQJR222AOMBF3BFFGN7R7D5J3NJ, (0.00)," 2,400 "," 1,200.00 "," 1,200.00 ", 0.00 , 4 , 4 , 8 ,
GCL4SQQ545KWKVCTQOEWQNGLRFIZBI2XNOLVQHCF6G2TQW47T6MI65PZ, (0.00)," 10,600 "," 5,300.00 "," 5,300.00 ", 0.00 , 53 , 53 , 106 ,
GBF5JRRDVFBADZ46MXJH3SZY3Q2YBUDUFDXKHXAQ3VUT4JLBLMLO2UVU, (0.00)," 5,594 "," 2,796.89 "," 2,796.89 ", 0.00 , 29 , 29 , 58 ,
GCU2DFFPLXO67OCPTPI2R4PATPRT5FZHPZXZGB763D6T27OAB5GXVQVN, (0.00)," 5,788 "," 2,894.16 "," 2,894.16 ", 0.00 , 29 , 29 , 58 ,
GDB2Y3MGJGVKXY2Q7HXL2WCJMKYDE4DFHT6X2EO456CY6OKSFOBCXENY, (0.00)," 3,070 "," 1,535.07 "," 1,535.07 ", 0.00 , 29 , 30 , 59 ,
GB2SAEPFJZK2PDP3DIV6WAUDO3NFHYGYO65KL4PBNBSTFTGUM5RTFXQE, (0.00)," 3,997 "," 1,998.64 "," 1,998.64 ", 0.00 , 17 , 17 , 34 ,
GAIZN6G7ZUAD22EFSL533IPKGBK4GKGEOP3RKEVLTW2FGW6O2DLRVTIV, (0.00)," 3,400 "," 1,700.00 "," 1,700.00 ", 0.00 , 17 , 17 , 34 ,
GCQTLPDMNMB526EKI66Z4UWEDJWRQTEVGF5KZ75FNRNF4JBRB32HCIGO, (0.00)," 3,600 "," 1,800.00 "," 1,800.00 ", 0.00 , 17 , 17 , 34 ,
GADEQOCL4GOCUYJXONVXXLRVW6ORVI6YSETA3LZDXTMBYKUF4QWJ7M4J, (0.00)," 3,400 "," 1,700.00 "," 1,700.00 ", 0.00 , 17 , 17 , 34 ,
GDHHXGWOEP2K2D3ZGZN4LJH7UIQIB3NXCK7TNFLNOZVVGXITIPVULL2A, (0.00)," 2,001 "," 1,000.53 "," 1,000.53 ", 0.00 , 11 , 11 , 22 ,
GCA75UANAS7JRRUXKZUBZWUARGPXNBZ6NVVD3VQ2EURIW5SBNMBCOSHM, (0.00)," 8,600 "," 4,300.00 "," 4,300.00 ", 0.00 , 5 , 5 , 10 ,
